date_key,calendar_date,cal_year,cal_month,cal_day,day_of_week,day_of_week_num,is_weekend,month_name,month_sort_key
19410430,1941-04-30,1941,4,30,Wednesday,3,False,Apr 1941,1941-04
19410501,1941-05-01,1941,5,1,Thursday,4,False,May 1941,1941-05
19410502,1941-05-02,1941,5,2,Friday,5,False,May 1941,1941-05
19410503,1941-05-03,1941,5,3,Saturday,6,True,May 1941,1941-05
19410504,1941-05-04,1941,5,4,Sunday,7,True,May 1941,1941-05
19410505,1941-05-05,1941,5,5,Monday,1,False,May 1941,1941-05
19410506,1941-05-06,1941,5,6,Tuesday,2,False,May 1941,1941-05
19410507,1941-05-07,1941,5,7,Wednesday,3,False,May 1941,1941-05
19410508,1941-05-08,1941,5,8,Thursday,4,False,May 1941,1941-05
19410509,1941-05-09,1941,5,9,Friday,5,False,May 1941,1941-05
19410510,1941-05-10,1941,5,10,Saturday,6,True,May 1941,1941-05
19410511,1941-05-11,1941,5,11,Sunday,7,True,May 1941,1941-05
19410512,1941-05-12,1941,5,12,Monday,1,False,May 1941,1941-05
19410513,1941-05-13,1941,5,13,Tuesday,2,False,May 1941,1941-05
19410514,1941-05-14,1941,5,14,Wednesday,3,False,May 1941,1941-05
19410515,1941-05-15,1941,5,15,Thursday,4,False,May 1941,1941-05
19410516,1941-05-16,1941,5,16,Friday,5,False,May 1941,1941-05
19410517,1941-05-17,1941,5,17,Saturday,6,True,May 1941,1941-05
19410518,1941-05-18,1941,5,18,Sunday,7,True,May 1941,1941-05
19410519,1941-05-19,1941,5,19,Monday,1,False,May 1941,1941-05
19410520,1941-05-20,1941,5,20,Tuesday,2,False,May 1941,1941-05
19410521,1941-05-21,1941,5,21,Wednesday,3,False,May 1941,1941-05
19410522,1941-05-22,1941,5,22,Thursday,4,False,May 1941,1941-05
19410523,1941-05-23,1941,5,23,Friday,5,False,May 1941,1941-05
19410524,1941-05-24,1941,5,24,Saturday,6,True,May 1941,1941-05
19410525,1941-05-25,1941,5,25,Sunday,7,True,May 1941,1941-05
19410526,1941-05-26,1941,5,26,Monday,1,False,May 1941,1941-05
19410527,1941-05-27,1941,5,27,Tuesday,2,False,May 1941,1941-05
19410528,1941-05-28,1941,5,28,Wednesday,3,False,May 1941,1941-05
19410529,1941-05-29,1941,5,29,Thursday,4,False,May 1941,1941-05
19410530,1941-05-30,1941,5,30,Friday,5,False,May 1941,1941-05
19410531,1941-05-31,1941,5,31,Saturday,6,True,May 1941,1941-05
19410601,1941-06-01,1941,6,1,Sunday,7,True,Jun 1941,1941-06
19410602,1941-06-02,1941,6,2,Monday,1,False,Jun 1941,1941-06
19410603,1941-06-03,1941,6,3,Tuesday,2,False,Jun 1941,1941-06
19410604,1941-06-04,1941,6,4,Wednesday,3,False,Jun 1941,1941-06
19410605,1941-06-05,1941,6,5,Thursday,4,False,Jun 1941,1941-06
19410606,1941-06-06,1941,6,6,Friday,5,False,Jun 1941,1941-06
19410607,1941-06-07,1941,6,7,Saturday,6,True,Jun 1941,1941-06
19410608,1941-06-08,1941,6,8,Sunday,7,True,Jun 1941,1941-06
19410609,1941-06-09,1941,6,9,Monday,1,False,Jun 1941,1941-06
19410610,1941-06-10,1941,6,10,Tuesday,2,False,Jun 1941,1941-06
19410611,1941-06-11,1941,6,11,Wednesday,3,False,Jun 1941,1941-06
19410612,1941-06-12,1941,6,12,Thursday,4,False,Jun 1941,1941-06
19410613,1941-06-13,1941,6,13,Friday,5,False,Jun 1941,1941-06
19410614,1941-06-14,1941,6,14,Saturday,6,True,Jun 1941,1941-06
19410615,1941-06-15,1941,6,15,Sunday,7,True,Jun 1941,1941-06
19410616,1941-06-16,1941,6,16,Monday,1,False,Jun 1941,1941-06
19410617,1941-06-17,1941,6,17,Tuesday,2,False,Jun 1941,1941-06
19410618,1941-06-18,1941,6,18,Wednesday,3,False,Jun 1941,1941-06
19410619,1941-06-19,1941,6,19,Thursday,4,False,Jun 1941,1941-06
19410620,1941-06-20,1941,6,20,Friday,5,False,Jun 1941,1941-06
19410621,1941-06-21,1941,6,21,Saturday,6,True,Jun 1941,1941-06
19410622,1941-06-22,1941,6,22,Sunday,7,True,Jun 1941,1941-06
19410623,1941-06-23,1941,6,23,Monday,1,False,Jun 1941,1941-06
19410624,1941-06-24,1941,6,24,Tuesday,2,False,Jun 1941,1941-06
19410625,1941-06-25,1941,6,25,Wednesday,3,False,Jun 1941,1941-06
19410626,1941-06-26,1941,6,26,Thursday,4,False,Jun 1941,1941-06
19410627,1941-06-27,1941,6,27,Friday,5,False,Jun 1941,1941-06
19410628,1941-06-28,1941,6,28,Saturday,6,True,Jun 1941,1941-06
19410629,1941-06-29,1941,6,29,Sunday,7,True,Jun 1941,1941-06
19410630,1941-06-30,1941,6,30,Monday,1,False,Jun 1941,1941-06
19410701,1941-07-01,1941,7,1,Tuesday,2,False,Jul 1941,1941-07
19410702,1941-07-02,1941,7,2,Wednesday,3,False,Jul 1941,1941-07
19410703,1941-07-03,1941,7,3,Thursday,4,False,Jul 1941,1941-07
19410704,1941-07-04,1941,7,4,Friday,5,False,Jul 1941,1941-07
19410705,1941-07-05,1941,7,5,Saturday,6,True,Jul 1941,1941-07
19410706,1941-07-06,1941,7,6,Sunday,7,True,Jul 1941,1941-07
19410707,1941-07-07,1941,7,7,Monday,1,False,Jul 1941,1941-07
19410708,1941-07-08,1941,7,8,Tuesday,2,False,Jul 1941,1941-07
19410709,1941-07-09,1941,7,9,Wednesday,3,False,Jul 1941,1941-07
19410710,1941-07-10,1941,7,10,Thursday,4,False,Jul 1941,1941-07
19410711,1941-07-11,1941,7,11,Friday,5,False,Jul 1941,1941-07
19410712,1941-07-12,1941,7,12,Saturday,6,True,Jul 1941,1941-07
19410713,1941-07-13,1941,7,13,Sunday,7,True,Jul 1941,1941-07
19410714,1941-07-14,1941,7,14,Monday,1,False,Jul 1941,1941-07
19410715,1941-07-15,1941,7,15,Tuesday,2,False,Jul 1941,1941-07
19410716,1941-07-16,1941,7,16,Wednesday,3,False,Jul 1941,1941-07
19410717,1941-07-17,1941,7,17,Thursday,4,False,Jul 1941,1941-07
19410718,1941-07-18,1941,7,18,Friday,5,False,Jul 1941,1941-07
19410719,1941-07-19,1941,7,19,Saturday,6,True,Jul 1941,1941-07
19410720,1941-07-20,1941,7,20,Sunday,7,True,Jul 1941,1941-07
19410721,1941-07-21,1941,7,21,Monday,1,False,Jul 1941,1941-07
19410722,1941-07-22,1941,7,22,Tuesday,2,False,Jul 1941,1941-07
19410723,1941-07-23,1941,7,23,Wednesday,3,False,Jul 1941,1941-07
19410724,1941-07-24,1941,7,24,Thursday,4,False,Jul 1941,1941-07
19410725,1941-07-25,1941,7,25,Friday,5,False,Jul 1941,1941-07
19410726,1941-07-26,1941,7,26,Saturday,6,True,Jul 1941,1941-07
19410727,1941-07-27,1941,7,27,Sunday,7,True,Jul 1941,1941-07
19410728,1941-07-28,1941,7,28,Monday,1,False,Jul 1941,1941-07
19410729,1941-07-29,1941,7,29,Tuesday,2,False,Jul 1941,1941-07
19410730,1941-07-30,1941,7,30,Wednesday,3,False,Jul 1941,1941-07
19410731,1941-07-31,1941,7,31,Thursday,4,False,Jul 1941,1941-07
19410801,1941-08-01,1941,8,1,Friday,5,False,Aug 1941,1941-08
19410802,1941-08-02,1941,8,2,Saturday,6,True,Aug 1941,1941-08
19410803,1941-08-03,1941,8,3,Sunday,7,True,Aug 1941,1941-08
19410804,1941-08-04,1941,8,4,Monday,1,False,Aug 1941,1941-08
19410805,1941-08-05,1941,8,5,Tuesday,2,False,Aug 1941,1941-08
19410806,1941-08-06,1941,8,6,Wednesday,3,False,Aug 1941,1941-08
19410807,1941-08-07,1941,8,7,Thursday,4,False,Aug 1941,1941-08
19410808,1941-08-08,1941,8,8,Friday,5,False,Aug 1941,1941-08
19410809,1941-08-09,1941,8,9,Saturday,6,True,Aug 1941,1941-08
19410810,1941-08-10,1941,8,10,Sunday,7,True,Aug 1941,1941-08
19410811,1941-08-11,1941,8,11,Monday,1,False,Aug 1941,1941-08
19410812,1941-08-12,1941,8,12,Tuesday,2,False,Aug 1941,1941-08
19410813,1941-08-13,1941,8,13,Wednesday,3,False,Aug 1941,1941-08
19410814,1941-08-14,1941,8,14,Thursday,4,False,Aug 1941,1941-08
19410815,1941-08-15,1941,8,15,Friday,5,False,Aug 1941,1941-08
19410816,1941-08-16,1941,8,16,Saturday,6,True,Aug 1941,1941-08
19410817,1941-08-17,1941,8,17,Sunday,7,True,Aug 1941,1941-08
19410818,1941-08-18,1941,8,18,Monday,1,False,Aug 1941,1941-08
19410819,1941-08-19,1941,8,19,Tuesday,2,False,Aug 1941,1941-08
19410820,1941-08-20,1941,8,20,Wednesday,3,False,Aug 1941,1941-08
19410821,1941-08-21,1941,8,21,Thursday,4,False,Aug 1941,1941-08
19410822,1941-08-22,1941,8,22,Friday,5,False,Aug 1941,1941-08
19410823,1941-08-23,1941,8,23,Saturday,6,True,Aug 1941,1941-08
19410824,1941-08-24,1941,8,24,Sunday,7,True,Aug 1941,1941-08
19410825,1941-08-25,1941,8,25,Monday,1,False,Aug 1941,1941-08
19410826,1941-08-26,1941,8,26,Tuesday,2,False,Aug 1941,1941-08
19410827,1941-08-27,1941,8,27,Wednesday,3,False,Aug 1941,1941-08
19410828,1941-08-28,1941,8,28,Thursday,4,False,Aug 1941,1941-08
19410829,1941-08-29,1941,8,29,Friday,5,False,Aug 1941,1941-08
19410830,1941-08-30,1941,8,30,Saturday,6,True,Aug 1941,1941-08
19410831,1941-08-31,1941,8,31,Sunday,7,True,Aug 1941,1941-08
19410901,1941-09-01,1941,9,1,Monday,1,False,Sep 1941,1941-09
19410902,1941-09-02,1941,9,2,Tuesday,2,False,Sep 1941,1941-09
19410903,1941-09-03,1941,9,3,Wednesday,3,False,Sep 1941,1941-09
19410904,1941-09-04,1941,9,4,Thursday,4,False,Sep 1941,1941-09
19410905,1941-09-05,1941,9,5,Friday,5,False,Sep 1941,1941-09
19410906,1941-09-06,1941,9,6,Saturday,6,True,Sep 1941,1941-09
19410907,1941-09-07,1941,9,7,Sunday,7,True,Sep 1941,1941-09
19410908,1941-09-08,1941,9,8,Monday,1,False,Sep 1941,1941-09
19410909,1941-09-09,1941,9,9,Tuesday,2,False,Sep 1941,1941-09
19410910,1941-09-10,1941,9,10,Wednesday,3,False,Sep 1941,1941-09
19410911,1941-09-11,1941,9,11,Thursday,4,False,Sep 1941,1941-09
19410912,1941-09-12,1941,9,12,Friday,5,False,Sep 1941,1941-09
19410913,1941-09-13,1941,9,13,Saturday,6,True,Sep 1941,1941-09
19410914,1941-09-14,1941,9,14,Sunday,7,True,Sep 1941,1941-09
19410915,1941-09-15,1941,9,15,Monday,1,False,Sep 1941,1941-09
19410916,1941-09-16,1941,9,16,Tuesday,2,False,Sep 1941,1941-09
19410917,1941-09-17,1941,9,17,Wednesday,3,False,Sep 1941,1941-09
19410918,1941-09-18,1941,9,18,Thursday,4,False,Sep 1941,1941-09
19410919,1941-09-19,1941,9,19,Friday,5,False,Sep 1941,1941-09
19410920,1941-09-20,1941,9,20,Saturday,6,True,Sep 1941,1941-09
19410921,1941-09-21,1941,9,21,Sunday,7,True,Sep 1941,1941-09
19410922,1941-09-22,1941,9,22,Monday,1,False,Sep 1941,1941-09
19410923,1941-09-23,1941,9,23,Tuesday,2,False,Sep 1941,1941-09
19410924,1941-09-24,1941,9,24,Wednesday,3,False,Sep 1941,1941-09
19410925,1941-09-25,1941,9,25,Thursday,4,False,Sep 1941,1941-09
19410926,1941-09-26,1941,9,26,Friday,5,False,Sep 1941,1941-09
19410927,1941-09-27,1941,9,27,Saturday,6,True,Sep 1941,1941-09
19410928,1941-09-28,1941,9,28,Sunday,7,True,Sep 1941,1941-09
19410929,1941-09-29,1941,9,29,Monday,1,False,Sep 1941,1941-09
19410930,1941-09-30,1941,9,30,Tuesday,2,False,Sep 1941,1941-09
19411001,1941-10-01,1941,10,1,Wednesday,3,False,Oct 1941,1941-10
19411002,1941-10-02,1941,10,2,Thursday,4,False,Oct 1941,1941-10
19411003,1941-10-03,1941,10,3,Friday,5,False,Oct 1941,1941-10
19411004,1941-10-04,1941,10,4,Saturday,6,True,Oct 1941,1941-10
19411005,1941-10-05,1941,10,5,Sunday,7,True,Oct 1941,1941-10
19411006,1941-10-06,1941,10,6,Monday,1,False,Oct 1941,1941-10
19411007,1941-10-07,1941,10,7,Tuesday,2,False,Oct 1941,1941-10
19411008,1941-10-08,1941,10,8,Wednesday,3,False,Oct 1941,1941-10
19411009,1941-10-09,1941,10,9,Thursday,4,False,Oct 1941,1941-10
19411010,1941-10-10,1941,10,10,Friday,5,False,Oct 1941,1941-10
19411011,1941-10-11,1941,10,11,Saturday,6,True,Oct 1941,1941-10
19411012,1941-10-12,1941,10,12,Sunday,7,True,Oct 1941,1941-10
19411013,1941-10-13,1941,10,13,Monday,1,False,Oct 1941,1941-10
19411014,1941-10-14,1941,10,14,Tuesday,2,False,Oct 1941,1941-10
19411015,1941-10-15,1941,10,15,Wednesday,3,False,Oct 1941,1941-10
19411016,1941-10-16,1941,10,16,Thursday,4,False,Oct 1941,1941-10
19411017,1941-10-17,1941,10,17,Friday,5,False,Oct 1941,1941-10
19411018,1941-10-18,1941,10,18,Saturday,6,True,Oct 1941,1941-10
19411019,1941-10-19,1941,10,19,Sunday,7,True,Oct 1941,1941-10
19411020,1941-10-20,1941,10,20,Monday,1,False,Oct 1941,1941-10
19411021,1941-10-21,1941,10,21,Tuesday,2,False,Oct 1941,1941-10
19411022,1941-10-22,1941,10,22,Wednesday,3,False,Oct 1941,1941-10
19411023,1941-10-23,1941,10,23,Thursday,4,False,Oct 1941,1941-10
19411024,1941-10-24,1941,10,24,Friday,5,False,Oct 1941,1941-10
19411025,1941-10-25,1941,10,25,Saturday,6,True,Oct 1941,1941-10
19411026,1941-10-26,1941,10,26,Sunday,7,True,Oct 1941,1941-10
19411027,1941-10-27,1941,10,27,Monday,1,False,Oct 1941,1941-10
19411028,1941-10-28,1941,10,28,Tuesday,2,False,Oct 1941,1941-10
19411029,1941-10-29,1941,10,29,Wednesday,3,False,Oct 1941,1941-10
19411030,1941-10-30,1941,10,30,Thursday,4,False,Oct 1941,1941-10
19411031,1941-10-31,1941,10,31,Friday,5,False,Oct 1941,1941-10
19411101,1941-11-01,1941,11,1,Saturday,6,True,Nov 1941,1941-11
19411102,1941-11-02,1941,11,2,Sunday,7,True,Nov 1941,1941-11
19411103,1941-11-03,1941,11,3,Monday,1,False,Nov 1941,1941-11
19411104,1941-11-04,1941,11,4,Tuesday,2,False,Nov 1941,1941-11
19411105,1941-11-05,1941,11,5,Wednesday,3,False,Nov 1941,1941-11
19411106,1941-11-06,1941,11,6,Thursday,4,False,Nov 1941,1941-11
19411107,1941-11-07,1941,11,7,Friday,5,False,Nov 1941,1941-11
19411108,1941-11-08,1941,11,8,Saturday,6,True,Nov 1941,1941-11
19411109,1941-11-09,1941,11,9,Sunday,7,True,Nov 1941,1941-11
19411110,1941-11-10,1941,11,10,Monday,1,False,Nov 1941,1941-11
19411111,1941-11-11,1941,11,11,Tuesday,2,False,Nov 1941,1941-11
19411112,1941-11-12,1941,11,12,Wednesday,3,False,Nov 1941,1941-11
19411113,1941-11-13,1941,11,13,Thursday,4,False,Nov 1941,1941-11
19411114,1941-11-14,1941,11,14,Friday,5,False,Nov 1941,1941-11
19411115,1941-11-15,1941,11,15,Saturday,6,True,Nov 1941,1941-11
19411116,1941-11-16,1941,11,16,Sunday,7,True,Nov 1941,1941-11
19411117,1941-11-17,1941,11,17,Monday,1,False,Nov 1941,1941-11
19411118,1941-11-18,1941,11,18,Tuesday,2,False,Nov 1941,1941-11
19411119,1941-11-19,1941,11,19,Wednesday,3,False,Nov 1941,1941-11
19411120,1941-11-20,1941,11,20,Thursday,4,False,Nov 1941,1941-11
19411121,1941-11-21,1941,11,21,Friday,5,False,Nov 1941,1941-11
19411122,1941-11-22,1941,11,22,Saturday,6,True,Nov 1941,1941-11
19411123,1941-11-23,1941,11,23,Sunday,7,True,Nov 1941,1941-11
19411124,1941-11-24,1941,11,24,Monday,1,False,Nov 1941,1941-11
19411125,1941-11-25,1941,11,25,Tuesday,2,False,Nov 1941,1941-11
19411126,1941-11-26,1941,11,26,Wednesday,3,False,Nov 1941,1941-11
19411127,1941-11-27,1941,11,27,Thursday,4,False,Nov 1941,1941-11
19411128,1941-11-28,1941,11,28,Friday,5,False,Nov 1941,1941-11
19411129,1941-11-29,1941,11,29,Saturday,6,True,Nov 1941,1941-11
19411130,1941-11-30,1941,11,30,Sunday,7,True,Nov 1941,1941-11
19411201,1941-12-01,1941,12,1,Monday,1,False,Dec 1941,1941-12
19411202,1941-12-02,1941,12,2,Tuesday,2,False,Dec 1941,1941-12
19411203,1941-12-03,1941,12,3,Wednesday,3,False,Dec 1941,1941-12
19411204,1941-12-04,1941,12,4,Thursday,4,False,Dec 1941,1941-12
19411205,1941-12-05,1941,12,5,Friday,5,False,Dec 1941,1941-12
19411206,1941-12-06,1941,12,6,Saturday,6,True,Dec 1941,1941-12
19411207,1941-12-07,1941,12,7,Sunday,7,True,Dec 1941,1941-12
19411208,1941-12-08,1941,12,8,Monday,1,False,Dec 1941,1941-12
19411209,1941-12-09,1941,12,9,Tuesday,2,False,Dec 1941,1941-12
19411210,1941-12-10,1941,12,10,Wednesday,3,False,Dec 1941,1941-12
19411211,1941-12-11,1941,12,11,Thursday,4,False,Dec 1941,1941-12
19411212,1941-12-12,1941,12,12,Friday,5,False,Dec 1941,1941-12
19411213,1941-12-13,1941,12,13,Saturday,6,True,Dec 1941,1941-12
19411214,1941-12-14,1941,12,14,Sunday,7,True,Dec 1941,1941-12
19411215,1941-12-15,1941,12,15,Monday,1,False,Dec 1941,1941-12
19411216,1941-12-16,1941,12,16,Tuesday,2,False,Dec 1941,1941-12
19411217,1941-12-17,1941,12,17,Wednesday,3,False,Dec 1941,1941-12
19411218,1941-12-18,1941,12,18,Thursday,4,False,Dec 1941,1941-12
19411219,1941-12-19,1941,12,19,Friday,5,False,Dec 1941,1941-12
19411220,1941-12-20,1941,12,20,Saturday,6,True,Dec 1941,1941-12
19411221,1941-12-21,1941,12,21,Sunday,7,True,Dec 1941,1941-12
19411222,1941-12-22,1941,12,22,Monday,1,False,Dec 1941,1941-12
19411223,1941-12-23,1941,12,23,Tuesday,2,False,Dec 1941,1941-12
19411224,1941-12-24,1941,12,24,Wednesday,3,False,Dec 1941,1941-12
19411225,1941-12-25,1941,12,25,Thursday,4,False,Dec 1941,1941-12
19411226,1941-12-26,1941,12,26,Friday,5,False,Dec 1941,1941-12
19411227,1941-12-27,1941,12,27,Saturday,6,True,Dec 1941,1941-12
19411228,1941-12-28,1941,12,28,Sunday,7,True,Dec 1941,1941-12
19411229,1941-12-29,1941,12,29,Monday,1,False,Dec 1941,1941-12
19411230,1941-12-30,1941,12,30,Tuesday,2,False,Dec 1941,1941-12
19411231,1941-12-31,1941,12,31,Wednesday,3,False,Dec 1941,1941-12
19420101,1942-01-01,1942,1,1,Thursday,4,False,Jan 1942,1942-01
19420102,1942-01-02,1942,1,2,Friday,5,False,Jan 1942,1942-01
19420103,1942-01-03,1942,1,3,Saturday,6,True,Jan 1942,1942-01
19420104,1942-01-04,1942,1,4,Sunday,7,True,Jan 1942,1942-01
19420105,1942-01-05,1942,1,5,Monday,1,False,Jan 1942,1942-01
19420106,1942-01-06,1942,1,6,Tuesday,2,False,Jan 1942,1942-01
19420107,1942-01-07,1942,1,7,Wednesday,3,False,Jan 1942,1942-01
19420108,1942-01-08,1942,1,8,Thursday,4,False,Jan 1942,1942-01
19420109,1942-01-09,1942,1,9,Friday,5,False,Jan 1942,1942-01
19420110,1942-01-10,1942,1,10,Saturday,6,True,Jan 1942,1942-01
19420111,1942-01-11,1942,1,11,Sunday,7,True,Jan 1942,1942-01
19420112,1942-01-12,1942,1,12,Monday,1,False,Jan 1942,1942-01
19420113,1942-01-13,1942,1,13,Tuesday,2,False,Jan 1942,1942-01
19420114,1942-01-14,1942,1,14,Wednesday,3,False,Jan 1942,1942-01
19420115,1942-01-15,1942,1,15,Thursday,4,False,Jan 1942,1942-01
19420116,1942-01-16,1942,1,16,Friday,5,False,Jan 1942,1942-01
19420117,1942-01-17,1942,1,17,Saturday,6,True,Jan 1942,1942-01
19420118,1942-01-18,1942,1,18,Sunday,7,True,Jan 1942,1942-01
19420119,1942-01-19,1942,1,19,Monday,1,False,Jan 1942,1942-01
19420120,1942-01-20,1942,1,20,Tuesday,2,False,Jan 1942,1942-01
19420121,1942-01-21,1942,1,21,Wednesday,3,False,Jan 1942,1942-01
19420122,1942-01-22,1942,1,22,Thursday,4,False,Jan 1942,1942-01
19420123,1942-01-23,1942,1,23,Friday,5,False,Jan 1942,1942-01
19420124,1942-01-24,1942,1,24,Saturday,6,True,Jan 1942,1942-01
19420125,1942-01-25,1942,1,25,Sunday,7,True,Jan 1942,1942-01
19420126,1942-01-26,1942,1,26,Monday,1,False,Jan 1942,1942-01
19420127,1942-01-27,1942,1,27,Tuesday,2,False,Jan 1942,1942-01
19420128,1942-01-28,1942,1,28,Wednesday,3,False,Jan 1942,1942-01
19420129,1942-01-29,1942,1,29,Thursday,4,False,Jan 1942,1942-01
19420130,1942-01-30,1942,1,30,Friday,5,False,Jan 1942,1942-01
19420131,1942-01-31,1942,1,31,Saturday,6,True,Jan 1942,1942-01
19420201,1942-02-01,1942,2,1,Sunday,7,True,Feb 1942,1942-02
19420202,1942-02-02,1942,2,2,Monday,1,False,Feb 1942,1942-02
19420203,1942-02-03,1942,2,3,Tuesday,2,False,Feb 1942,1942-02
19420204,1942-02-04,1942,2,4,Wednesday,3,False,Feb 1942,1942-02
19420205,1942-02-05,1942,2,5,Thursday,4,False,Feb 1942,1942-02
19420206,1942-02-06,1942,2,6,Friday,5,False,Feb 1942,1942-02
19420207,1942-02-07,1942,2,7,Saturday,6,True,Feb 1942,1942-02
19420208,1942-02-08,1942,2,8,Sunday,7,True,Feb 1942,1942-02
19420209,1942-02-09,1942,2,9,Monday,1,False,Feb 1942,1942-02
19420210,1942-02-10,1942,2,10,Tuesday,2,False,Feb 1942,1942-02
19420211,1942-02-11,1942,2,11,Wednesday,3,False,Feb 1942,1942-02
19420212,1942-02-12,1942,2,12,Thursday,4,False,Feb 1942,1942-02
19420213,1942-02-13,1942,2,13,Friday,5,False,Feb 1942,1942-02
19420214,1942-02-14,1942,2,14,Saturday,6,True,Feb 1942,1942-02
19420215,1942-02-15,1942,2,15,Sunday,7,True,Feb 1942,1942-02
19420216,1942-02-16,1942,2,16,Monday,1,False,Feb 1942,1942-02
19420217,1942-02-17,1942,2,17,Tuesday,2,False,Feb 1942,1942-02
19420218,1942-02-18,1942,2,18,Wednesday,3,False,Feb 1942,1942-02
19420219,1942-02-19,1942,2,19,Thursday,4,False,Feb 1942,1942-02
19420220,1942-02-20,1942,2,20,Friday,5,False,Feb 1942,1942-02
19420221,1942-02-21,1942,2,21,Saturday,6,True,Feb 1942,1942-02
19420222,1942-02-22,1942,2,22,Sunday,7,True,Feb 1942,1942-02
19420223,1942-02-23,1942,2,23,Monday,1,False,Feb 1942,1942-02
19420224,1942-02-24,1942,2,24,Tuesday,2,False,Feb 1942,1942-02
19420225,1942-02-25,1942,2,25,Wednesday,3,False,Feb 1942,1942-02
19420226,1942-02-26,1942,2,26,Thursday,4,False,Feb 1942,1942-02
19420227,1942-02-27,1942,2,27,Friday,5,False,Feb 1942,1942-02
19420228,1942-02-28,1942,2,28,Saturday,6,True,Feb 1942,1942-02
19420301,1942-03-01,1942,3,1,Sunday,7,True,Mar 1942,1942-03
19420302,1942-03-02,1942,3,2,Monday,1,False,Mar 1942,1942-03
19420303,1942-03-03,1942,3,3,Tuesday,2,False,Mar 1942,1942-03
19420304,1942-03-04,1942,3,4,Wednesday,3,False,Mar 1942,1942-03
19420305,1942-03-05,1942,3,5,Thursday,4,False,Mar 1942,1942-03
19420306,1942-03-06,1942,3,6,Friday,5,False,Mar 1942,1942-03
19420307,1942-03-07,1942,3,7,Saturday,6,True,Mar 1942,1942-03
19420308,1942-03-08,1942,3,8,Sunday,7,True,Mar 1942,1942-03
19420309,1942-03-09,1942,3,9,Monday,1,False,Mar 1942,1942-03
19420310,1942-03-10,1942,3,10,Tuesday,2,False,Mar 1942,1942-03
19420311,1942-03-11,1942,3,11,Wednesday,3,False,Mar 1942,1942-03
19420312,1942-03-12,1942,3,12,Thursday,4,False,Mar 1942,1942-03
19420313,1942-03-13,1942,3,13,Friday,5,False,Mar 1942,1942-03
19420314,1942-03-14,1942,3,14,Saturday,6,True,Mar 1942,1942-03
19420315,1942-03-15,1942,3,15,Sunday,7,True,Mar 1942,1942-03
19420316,1942-03-16,1942,3,16,Monday,1,False,Mar 1942,1942-03
19420317,1942-03-17,1942,3,17,Tuesday,2,False,Mar 1942,1942-03
19420318,1942-03-18,1942,3,18,Wednesday,3,False,Mar 1942,1942-03
19420319,1942-03-19,1942,3,19,Thursday,4,False,Mar 1942,1942-03
19420320,1942-03-20,1942,3,20,Friday,5,False,Mar 1942,1942-03
19420321,1942-03-21,1942,3,21,Saturday,6,True,Mar 1942,1942-03
19420322,1942-03-22,1942,3,22,Sunday,7,True,Mar 1942,1942-03
19420323,1942-03-23,1942,3,23,Monday,1,False,Mar 1942,1942-03
19420324,1942-03-24,1942,3,24,Tuesday,2,False,Mar 1942,1942-03
19420325,1942-03-25,1942,3,25,Wednesday,3,False,Mar 1942,1942-03
19420326,1942-03-26,1942,3,26,Thursday,4,False,Mar 1942,1942-03
19420327,1942-03-27,1942,3,27,Friday,5,False,Mar 1942,1942-03
19420328,1942-03-28,1942,3,28,Saturday,6,True,Mar 1942,1942-03
19420329,1942-03-29,1942,3,29,Sunday,7,True,Mar 1942,1942-03
19420330,1942-03-30,1942,3,30,Monday,1,False,Mar 1942,1942-03
19420331,1942-03-31,1942,3,31,Tuesday,2,False,Mar 1942,1942-03
19420401,1942-04-01,1942,4,1,Wednesday,3,False,Apr 1942,1942-04
19420402,1942-04-02,1942,4,2,Thursday,4,False,Apr 1942,1942-04
19420403,1942-04-03,1942,4,3,Friday,5,False,Apr 1942,1942-04
19420404,1942-04-04,1942,4,4,Saturday,6,True,Apr 1942,1942-04
19420405,1942-04-05,1942,4,5,Sunday,7,True,Apr 1942,1942-04
19420406,1942-04-06,1942,4,6,Monday,1,False,Apr 1942,1942-04
19420407,1942-04-07,1942,4,7,Tuesday,2,False,Apr 1942,1942-04
19420408,1942-04-08,1942,4,8,Wednesday,3,False,Apr 1942,1942-04
19420409,1942-04-09,1942,4,9,Thursday,4,False,Apr 1942,1942-04
19420410,1942-04-10,1942,4,10,Friday,5,False,Apr 1942,1942-04
19420411,1942-04-11,1942,4,11,Saturday,6,True,Apr 1942,1942-04
19420412,1942-04-12,1942,4,12,Sunday,7,True,Apr 1942,1942-04
